Y,X1,X2,X3,X4,X5
1.244598481,-12.70628853,-0.196186564,0.262438884,-0.119235462,1.527358319
1.249424215,2.125667668,-0.246296111,-0.034421954,-0.229030723,-1.061803963
1.254249948,-4.24637059,-0.901463526,0.990583902,1.030402776,-0.753030096
1.316984488,-7.994093372,0.025694996,1.074570947,-1.121481817,-0.127506677
1.321810222,-11.61537217,-0.469607995,0.696356616,-0.633856528,1.009816611
1.326635956,-2.292887759,1.303688743,1.297116762,0.217874611,-1.623691438
1.33146169,-6.396364716,-0.181851056,-0.263205846,0.623785894,0.89039427
1.336287423,6.317196772,1.493128704,-1.430281202,0.268556133,-0.644452389
1.341113157,-1.87143156,0.367895248,-0.336177046,0.964379244,0.016602182
1.345938891,8.149734233,-0.385402372,-1.488119463,0.61210953,-0.705738148
1.350764625,0.955183388,-0.517944987,-0.347173786,0.901261532,-0.402846335
0.688855669,9.570345637,-0.188074895,-1.894176944,-0.449680329,-1.254608574
0.693681403,-25.73984274,1.260170789,2.133011007,2.021986441,1.478726426
0.698507137,-13.63111724,-1.800997156,1.974693656,-1.327424203,-0.298955672
0.70333287,3.530838147,0.22267004,0.117608356,-0.807805302,-2.079763004
0.708158604,3.027472742,1.096903993,-0.496109455,-1.817298554,-1.471135765
0.712984338,2.113102696,1.427610163,-0.593291046,0.72227379,-1.266134209
0.717810072,-3.236694282,-0.704165339,-1.293014383,-0.476613417,0.748584541
0.722635806,-3.808062704,-1.798899333,-0.562171165,-1.168778716,0.293916066
0.72746154,-10.94988265,-0.837254135,0.677076629,-0.495885933,0.349094055
0.732287273,-1.367965922,1.022974926,-1.915461479,0.372838057,0.783236594
0.737113007,-8.100254395,-0.003987658,1.350583965,1.889256615,-0.990841905
0.741938741,-9.530747114,2.256863699,-0.289116968,0.603164797,0.634942593
0.746764475,-3.67016622,0.061149807,1.714272392,-1.455845104,-2.166715311
0.751590209,-4.311553066,-1.019069174,-0.940793513,-0.321595812,0.68520903
0.756415943,-13.50590387,-3.814141501,2.018285508,-0.214782821,-0.069805977
0.761241676,1.365809679,0.203585983,-0.00507908,0.065441816,-1.486164841
0.76606741,-15.71048366,-0.446818974,1.103488383,-1.152405953,0.859390322
0.770893144,10.74895265,-1.150992232,-1.734327046,0.564187227,-1.449353035
0.775718878,-19.36336826,1.086113044,0.157432567,0.744358028,2.293881724
0.780544612,8.402607829,-2.011338946,-2.686273758,-1.470100599,0.084141767
0.785370346,-2.60823035,-0.397420961,0.098605973,0.58099715,-0.719518828
0.790196079,3.337017646,-0.526805474,-1.049023366,0.26259012,-0.729249367
0.795021813,-12.8629181,0.585942647,0.682319623,1.843760517,0.579924329
0.799847547,-3.906292306,-0.287388727,0.648937364,0.529771987,-1.003728309
0.804673281,17.28271696,-0.250846203,-3.603798247,0.093863285,-0.962768228
0.809499015,-5.881235945,0.822971368,-2.43965043,0.887279476,2.27532649
0.814324749,-4.41120058,0.764465111,0.504560672,1.850911776,-0.896585096
0.819150482,-16.9688864,-0.109263005,2.694882649,-1.216714005,-0.440981863
1.176254786,-7.859321451,-1.910012654,1.048757082,1.108384972,-0.040730036
1.18108052,1.005697266,-0.314862014,-0.37729642,-2.629948266,-0.518120922
1.185906253,3.742487929,0.421535568,0.086441284,-1.989588454,-1.601166225
1.190731987,-6.079381555,1.093583303,0.074218815,-0.57254563,0.229648655
1.195557721,-1.099718919,0.62983477,0.499136684,1.645158926,-1.123507763
1.200383455,1.313997102,1.619192025,0.319875854,-0.360315475,-1.511180424
1.214860656,-0.398154848,1.036304588,-0.825821742,0.575115177,0.021073242
1.21968639,-3.789698381,-0.719775261,-0.082721031,-0.915483019,0.196922806
1.224512124,-10.93059282,-0.387096788,0.358681823,2.020336643,1.083206522
1.229337858,4.325411811,0.044707554,-1.23028995,-1.052577638,-0.344649155
1.234163592,2.608233714,-0.106404601,0.779193354,0.686043413,-1.977318717
1.238989326,4.873275067,1.936107058,-1.957667605,-1.470828557,0.041170281
1.296898132,12.46941427,-0.072199635,-1.905758306,-0.538397553,-1.193201422
1.301723865,0.525285474,-0.766610128,-0.18538152,0.132381381,-0.46673341
1.306549599,-7.401287166,1.066754794,-0.470315988,0.288163546,1.133208211
1.311375333,7.446003263,-0.856207791,-2.251471679,0.52138969,0.224354064
1.316201067,-4.097210006,0.115918557,-1.203920524,0.327487458,1.335546289
1.321026801,-9.460203191,-1.375668189,-0.287227221,-1.034143979,1.691209319
1.325852535,7.574664654,-1.689909975,-0.78912661,1.616096873,-1.128981369
1.330678268,-1.75930564,0.775616532,0.063983134,0.05541541,-0.426585356
1.335504002,7.064505265,0.743794206,-1.270322748,0.426812855,-0.835733727
0.663943579,-1.27069462,-1.155986463,-0.127361569,-0.209460272,-0.759229485
0.668769312,-4.588803241,1.224073059,-0.273766393,-0.288816766,-0.258890446
0.673595046,-3.635812791,0.384063012,-1.158603793,-0.206067834,0.530845566
0.67842078,-7.14947726,0.556500104,-0.055749557,0.031301973,0.115872618
0.683246514,-1.462020417,0.794973612,-1.339210452,0.950166046,0.227958514
0.688072248,-6.258362184,1.09294617,-0.470991184,0.429733986,0.287117274
0.692897982,-8.476609027,-0.894299231,0.566810286,-0.601604146,-0.031737832
0.697723715,-11.02196548,0.327258868,0.779604001,-0.152369265,0.103360881
0.702549449,-5.63523024,0.189443023,-0.972438259,0.55944111,0.782766233
0.707375183,-5.390774981,-1.609682878,-0.38854271,1.415597897,0.380925257
0.712200917,-15.63324519,-0.101280174,0.093315687,-0.35237749,1.746102946
0.717026651,-7.16896684,0.743448021,0.362921289,-0.764274241,-0.263808563
0.721852385,-2.157514543,-1.565287123,0.172559788,1.156964369,-0.786775047
0.726678118,-13.63186521,0.597583392,0.975209396,-2.304549791,0.44442713
0.731503852,8.557675803,-0.80470809,-1.630675137,-0.233372062,-1.176453725
0.736329586,-5.431789983,0.167816274,-1.29431115,0.009144041,1.103150788
0.74115532,6.593476586,-0.33470806,-1.791966902,0.376053896,-0.691611364
0.745981054,-14.39275892,-0.824484438,1.828453908,-0.574697619,-0.068396444
0.750806788,8.188081246,0.303002615,-1.07148137,1.782535736,-1.795991013
0.755632521,-11.15051855,0.563787308,1.436263669,-0.967577193,-0.474228375
0.760458255,-1.17305016,0.895688136,0.018270948,0.422460526,-1.08463396
0.765283989,-0.213289848,-1.166547091,-0.383475227,-1.134507984,-0.59657209
0.770109723,-8.821838352,0.751390418,0.533391039,-1.393023881,-0.04657739
0.774935457,-14.51702261,1.938104264,1.0638383,0.301644077,0.380005881
0.779761191,-6.499420527,-0.339097952,0.645937572,-0.718045966,-0.472696603
0.784586924,5.083240074,0.307390438,-2.209178492,-0.809464718,-0.008117215
0.789412658,4.639964912,-0.003194452,-1.614328914,1.348322468,-0.488456287
0.794238392,-6.193614709,-0.768241549,-0.372713336,-1.045999123,0.538465401
1.156168429,-12.71305499,0.583536722,1.443056868,1.772743977,0.200636741
1.160994163,5.235438782,2.397699366,-0.539309476,-2.430172398,-1.524495572
1.165819897,-1.371165202,-0.640846743,-1.167092674,-1.496666919,0.750522593
1.170645631,-6.826007135,0.3114999,0.232174978,1.441677262,0.292140775
1.175471365,1.674751152,1.057608308,-0.606453801,-0.490154779,-0.607206734
1.199600034,-0.397395182,-1.007874893,0.168142885,0.171634196,-0.688520048
1.204425768,-12.47898212,-0.576091742,0.702008076,-3.517245624,1.142893747
1.209251501,-8.388990478,-0.542692829,0.164428316,-1.337754875,0.845057453
1.214077235,-4.466869735,-1.177035312,0.267022032,1.614854174,0.02588137
1.218902969,-7.860269085,0.012991012,0.46317767,-0.87094639,0.384035142
1.223728703,4.610759927,-1.323817453,-1.09488342,0.276131936,-0.364614019
1.281637509,-4.727899686,0.170987678,0.554214059,0.716470251,-0.291126848
1.286463243,-4.112084579,-0.272492958,0.453040506,-0.493653597,-0.236457671
1.291288977,-10.21516485,0.274377927,0.849258788,-0.726542482,0.505445945
1.29611471,0.471863591,0.39670377,0.126153315,-1.174247803,-0.874779545
1.300940444,-1.361434775,-1.669926292,1.445470937,-0.146111271,-1.56096724
1.305766178,-6.586961241,1.088473963,1.142408374,0.395015266,-0.590112748
1.310591912,-1.559728641,0.687999588,0.350435851,-1.21247816,-0.719143851
1.315417646,9.964511505,-0.135547325,-1.910768516,-0.774054022,-0.648944298
0.643857222,-15.36061333,0.016099833,-0.494312009,-2.336072728,2.229564181
0.648682956,-13.12053026,-0.155226557,0.853959842,0.809708118,0.457631424
0.65350869,-12.47031186,1.801972352,-0.51395497,1.788146753,1.42019274
0.658334424,-7.948351172,-0.532812758,-0.367596847,-1.699408481,0.734943369
0.663160157,-8.966132315,1.640593398,-0.65710987,-0.388818611,0.934883609
0.667985891,-13.50316306,0.798442099,1.188555328,0.483655262,0.109774989
0.672811625,-9.03494975,0.500855216,1.404899384,-0.797579178,-0.915301937
0.677637359,-4.80811505,0.572831664,-0.343223568,1.48016256,-0.059605145
0.682463093,-4.959029453,1.27388747,1.313928921,-0.914326658,-1.705846023
0.687288827,-11.8743057,0.17884928,1.081295329,-1.033866753,0.01364646
0.69211456,-8.577916386,-0.313375817,-0.674421255,-0.694224706,1.153199028
0.696940294,-28.41242452,1.758874014,4.203847802,-0.170910215,-0.018562061
0.701766028,4.115595187,0.46882556,0.264635307,1.193460985,-2.354130844
0.706591762,-6.80038965,1.369579211,-0.902929193,-1.13091161,0.841498123
0.711417496,1.327601714,0.021977226,-0.952603567,-1.029421371,-0.52359347
0.71624323,-1.061084421,-0.02334382,-2.149852032,0.409311944,1.107808197
0.721068963,0.109615385,0.21891711,-0.577424573,-0.945068389,-0.669316322
0.725894697,-8.596911377,-0.238000855,0.029406801,0.459258935,0.478022585
0.730720431,2.830639225,0.938307325,-1.339578837,-1.352517155,-0.52749873
0.735546165,2.268782101,-1.197661697,-0.919002809,0.893971881,-0.58783829
0.740371899,-10.48640138,-1.56813807,0.24646416,-0.306487062,0.824137744
0.745197632,-10.34332467,0.874817377,1.318869313,-0.152462253,-0.555747319
0.750023366,3.260955412,-1.6252493,-1.841388561,-0.500319052,0.208530139
0.7548491,-6.217182538,-1.169152745,0.897028256,0.97775208,-0.697090821
0.759674834,-6.597023069,-0.283401483,-0.17014547,0.519135646,0.323352244
0.764500568,7.67289498,1.824565568,-0.37806013,-0.162603348,-2.50470093
0.769326302,-8.645433156,-0.840807157,1.185668268,-0.885677181,-0.50849692
1.073347533,-4.384924907,-0.762003322,0.124637712,0.160751935,-0.008443491
1.078173267,-1.907291542,-0.204986726,0.593180675,-0.195118508,-1.010619719
1.131256339,12.72334112,-1.810673731,-0.82766599,-1.917156758,-2.194962526
1.136082073,-20.21454208,0.908329381,1.213000172,0.819084861,1.860840706
1.140907807,9.08318433,0.746149712,-1.219030459,0.082774088,-1.435295023
1.14573354,-19.7956259,-0.620700238,2.563054872,-0.944812376,0.678955413
1.150559274,-0.540249076,-1.371849027,-0.848453154,-0.720676869,0.362304558
1.179513677,-1.459218919,-0.800111951,-1.418560812,0.764664651,1.040040987
1.184339411,-8.602984354,-0.713082513,0.970223169,-1.51940457,0.115687421
1.189165145,11.05287771,1.195082815,-1.570870158,-1.281126117,-1.463248434
1.193990879,-11.46232673,-1.355477207,0.039753643,0.041502201,1.655206467
1.198816613,17.94202176,-1.504014538,-2.755550715,0.002140754,-1.316318647
1.203642346,5.992007798,0.226589919,-1.341380023,-1.584163617,-0.561715778
1.20846808,-4.024399132,0.355169203,-0.455068991,1.369941411,0.474567151
1.266376886,-0.272693594,-0.448550993,-0.354402774,-1.684380362,-0.156901925
1.27120262,-9.763798759,2.640885051,1.430990136,-0.788839928,-0.446442577
1.276028354,7.275498552,1.316092827,-0.882691663,1.37554206,-1.360044127
1.280854088,-9.630768276,-0.03791309,0.886346022,-0.305686222,0.398613444
1.285679821,-1.458463314,-0.334436494,0.618003189,0.886765834,-0.905586581
1.290505555,-5.32539263,-1.114484983,0.218213035,-1.599643707,0.374162316
1.295331289,-3.170783314,2.030966195,0.25018979,-1.845532808,-0.460809421
0.618945132,-11.28725972,-0.952918044,0.344380791,-0.881543357,0.710334372
0.623770866,-3.557427836,-0.895165253,0.625126212,-0.972043149,-1.073389608
0.628596599,6.836289337,-0.094571219,-1.713201359,1.456914059,-0.934682914
0.633422333,-1.73733508,-0.464768755,-0.000322653,0.341132447,-0.875796119
0.638248067,-6.504395027,1.321962607,-1.311919797,0.310150415,1.122209801
0.643073801,-1.093287186,1.143874937,0.617740857,-0.072915475,-1.792062705
0.647899535,-8.21744057,0.934267689,0.128098875,-0.408779103,0.112564401
0.652725268,-9.680722906,-0.454687081,0.845729357,-1.824661194,-0.109350755
0.657551002,-13.54457204,-0.951884515,0.422887394,-0.091892089,1.103371056
0.662376736,4.439979908,-1.771186866,-0.879524777,-0.356716971,-1.017526758
0.66720247,-15.0506021,0.905558923,1.76936468,1.243442289,-0.16065478
0.672028204,-10.50113674,-0.105408978,-0.005473386,0.350935448,0.833532997
0.676853938,-7.394162303,0.246746217,0.700556953,1.578940896,-0.51880933
0.681679671,-14.71210773,-0.579874001,1.277119792,-0.523488811,0.478115933
0.686505405,-2.051692359,1.068274767,-0.321634122,0.284554239,-0.634835533
0.691331139,-12.12933234,0.591863381,0.781571096,0.078566519,0.3164529
0.696156873,-5.120515831,1.283808298,-0.142998203,-0.978113356,-0.21211951
0.700982607,4.91919173,-0.137013879,-0.965342316,-0.102692992,-1.193630653
0.705808341,2.179231012,1.634408729,-0.421279197,-1.207582942,-1.393834186
0.710634074,-10.40865721,1.423318297,1.27072504,-0.123450804,-0.579443962
0.715459808,3.763475789,-0.311174447,-0.704350387,0.434355126,-1.194188624
0.720285542,2.637469776,0.191222619,-2.143944642,0.750971365,0.374568729
0.725111276,-7.849403199,0.367693291,0.05434874,0.17889727,0.255932324
0.72993701,-8.059684878,-0.311747278,0.170736135,0.861409221,0.263752326
0.734762744,-10.54021201,0.303456456,1.514892229,1.070710621,-0.643937369
0.739588477,-1.660883095,-0.36464789,-0.624383819,0.346926526,-0.181908597
0.744414211,-10.22112118,-1.107898849,0.234139058,-0.22596395,0.751111202
1.048435443,3.284340984,0.53909577,-0.544400384,-1.357346982,-0.996156548
1.053261176,8.115807425,-0.854705334,-1.747562314,0.847193349,-0.609025739
1.05808691,-13.23897199,-2.444405056,1.618865251,-1.060455534,0.484090078
1.062912644,0.65826892,-0.264560372,-0.654477576,-1.659952661,-0.257250348
1.111169982,3.943623155,-1.913453817,-1.037519627,1.490496455,-0.307656508
1.115995716,-0.281250419,0.867475598,0.44671352,0.215500156,-1.263072503
1.12082145,-4.345132037,1.279757101,-1.102374605,-1.543566808,1.023651024
1.125647184,5.927414026,-0.211105045,-0.672572773,0.1895646,-1.232536454
1.130472918,-3.37833621,-1.262108998,-0.470161081,-0.126908193,0.523879654
1.164253054,-12.24571195,1.224045186,0.853044355,-0.395496076,0.685498015
1.169078788,-9.775998093,1.735743587,0.205449403,-2.300234654,0.804024193
1.173904522,-16.40829867,0.876413793,1.958238112,-0.920069475,0.474237962
1.178730256,-9.521513342,0.085533556,0.571510061,-0.443284816,0.58738549
1.18355599,-7.899413871,-1.231969404,1.812704305,2.241326751,-0.810532733
1.188381724,-5.999125653,-1.422709487,1.233532151,0.241022244,-0.559343644
1.193207457,-12.76262058,-0.375316171,2.702665077,-1.082794095,-0.788437938
1.24629053,0.980830749,1.519266991,-0.108607232,-0.63142234,-0.900628982
1.251116263,2.337249021,1.184437144,-0.562954059,0.183453137,-0.683656665
1.255941997,-3.46263695,0.041321968,-0.636649148,-1.179323709,0.684386506
1.260767731,0.699034517,-0.76114315,-0.847652867,0.580028829,0.161946956
1.265593465,-3.521027935,0.991376568,-0.020450845,0.744980681,-0.040894275
1.270419199,2.598104214,0.046466542,0.620309395,-0.142901431,-1.728298752
1.275244933,-11.08221219,-1.190223202,1.816299727,1.276114032,-0.091383956
0.598858775,-2.991204409,0.085012211,-1.070736384,-0.574110985,0.345969421
0.603684509,-6.475075187,-1.280840123,0.720799587,0.26487909,-0.565877323
0.608510243,-3.790317449,-0.909302087,0.897917984,1.23256733,-1.316657522
0.613335977,-13.02163956,0.395216418,0.012765635,-0.832573459,1.220091464
0.61816171,3.09627965,0.409947822,-1.514521534,0.35426745,-0.438720056
0.622987444,-12.75083804,-0.367230517,1.769117467,0.447045239,-0.46529712
0.627813178,-11.70195138,-0.322166699,1.939439529,-0.551906444,-0.824650819
0.632638912,-10.86972365,-0.279446471,2.14872725,1.250274445,-1.215364624
0.637464646,0.312327543,0.045032472,-0.542021008,-0.189754542,-0.776444288
0.64229038,11.87799215,-0.716790518,-1.851111648,-0.287735993,-1.648194327
0.647116113,0.051717214,1.33441409,-0.701134395,-1.962963214,-0.697601208
0.651941847,-6.494182565,-1.664399167,0.875200336,1.206101551,-0.627812797
0.656767581,-9.031278488,-1.774035413,-0.277091528,-0.527219208,1.036936943
0.661593315,-14.14404909,-0.431948832,0.348756668,0.044963275,1.251416793
0.666419049,-21.03517569,-0.940013617,2.35381105,-0.302578995,0.703208932
0.671244783,-4.382730564,0.12612741,1.415136834,0.10449115,-1.757600657
0.676070516,-3.920818291,-1.021266448,-1.083869035,2.229495855,0.721940679
0.68089625,-1.092562251,-1.050002576,-0.216267556,0.406650476,-0.648054561
0.685721984,1.490459037,0.431575387,0.253207395,-0.555586038,-1.779054314
0.690547718,-6.462145435,-0.935827902,0.16605563,0.108874732,0.024090078
0.695373452,-10.53886164,0.083880335,1.542032606,-0.194053523,-0.647295501
0.700199186,-16.61254248,-1.391741775,1.950765278,0.129463518,0.32127442
0.705024919,-5.919654132,0.225382133,-0.560320584,0.817091801,0.491494073
0.709850653,5.99415632,-1.162735333,-1.567067487,-0.921067796,-0.645560388
0.714676387,-13.05488871,1.239203921,0.200064944,-0.119017122,1.033665508
0.719502121,-12.54064991,-1.823947996,1.24721169,-0.492365949,0.298268689
0.724327855,-16.11243748,0.760035036,0.690179518,-0.321639568,1.221905508
1.023523352,-1.912827422,2.669977925,-0.119205638,0.140578455,-0.6885606
1.028349086,0.667000535,0.702128844,-0.562848807,-0.560885852,-0.498065335
1.03317482,-6.005149053,1.424631792,-0.145036462,0.354107704,0.297162106
1.038000554,-18.15670187,-1.300856015,-0.182036394,-1.51649116,3.071471106
1.042826288,-17.22876936,0.308809377,0.340674297,-0.565130985,2.170749161
1.047652021,19.28324315,1.066115507,-2.250576916,0.188091953,-2.509824803
1.052477755,-13.88082741,-0.30763859,1.759288402,-1.645699248,0.228113787
1.091083626,9.93154266,0.472774769,-0.668414234,0.445193001,-2.12090299
1.09590936,-11.79138911,0.287429258,1.939090886,-0.912691629,-0.394101346
1.100735093,-0.807108359,-2.132967305,0.29762725,-0.987721119,-0.62058669
1.105560827,-0.283581286,-0.192033297,0.484202473,0.24566198,-1.157872273
1.110386561,-8.373315992,-0.526094606,0.419696184,-2.007878148,0.558408177
1.148992432,-16.80915028,0.666155415,1.749837089,-0.20550408,0.768710114
1.153818166,-5.883803777,2.321870754,1.11420904,1.00812996,-0.955781688
1.158643899,-6.864019557,-1.301411078,1.406485049,0.372354003,-0.586902304
1.163469633,-10.7888537,-1.312238367,1.236277677,-0.960277131,0.368692733
1.168295367,-14.42741484,0.329671565,-1.074080046,-1.48271365,3.149640177
1.173121101,-16.5775353,0.698752798,0.666550079,2.402722191,1.772740167
1.177946835,-0.986156758,1.359716335,0.506870063,-1.057595619,-1.144749676
1.226204173,1.624265277,0.856827137,-0.444120609,0.673552465,-0.631513183
1.231029907,-6.5279992,-0.934450411,0.048275857,-0.299369271,0.716285657
1.235855641,8.40302435,1.384834457,0.457095838,0.26905086,-2.887323673
1.240681375,0.030891684,-0.677080477,-1.478388896,0.01845616,0.907045954
1.245507108,-8.901576753,2.440300169,0.06660359,-0.795820162,0.762461505
1.250332842,-17.77976677,0.131079626,1.756685243,0.651506089,1.111770313
1.255158576,-0.699056915,0.754176693,-0.190256521,3.178174282,-0.416389444
1.25998431,-5.7564645,-0.274735377,-0.220604648,0.039574688,0.772799877
0.573946685,-12.01407092,-0.920707616,0.582380359,0.191344939,0.596174682
0.578772419,-17.88591961,-0.38195822,0.754517436,0.860667837,1.502075284
0.583598152,-10.7879532,1.436787509,0.836331606,-0.137972317,-0.171097982
0.588423886,-16.7096445,2.303169446,0.789213242,0.832038106,0.914765535
0.59324962,-5.400287296,0.927808816,-0.00314417,-0.744705253,-0.318139819
0.598075354,-0.035496217,-0.118446478,0.515925285,-0.049926454,-1.746740651
0.602901088,-10.56295858,-1.112902277,0.716278656,0.112325561,0.236820762
0.607726822,-11.93453058,-0.222099371,0.359425296,1.086312818,0.735702667
0.612552555,0.63783177,0.822474952,-0.58989832,0.852250712,-0.908064956
0.617378289,7.296790758,-0.944309653,-1.773295194,-0.046459743,-0.810717413
0.622204023,-4.976981961,0.563600312,-0.347463163,-0.762448174,0.012222959
0.627029757,-11.12545298,-1.423347911,0.305970878,-0.486251101,0.819836412
0.631855491,-0.086108288,-0.447877444,-0.495199619,-0.151516335,-0.66877937
0.636681225,0.842740849,1.280627599,-0.534748611,-0.037729358,-1.022802965
0.641506958,-15.19446629,-0.242742707,0.483965094,0.196835773,1.298294133
0.646332692,3.227574942,-0.04575889,0.011752116,0.884994193,-1.860145507
0.651158426,-5.301943082,-0.093645518,0.337074079,-0.134399763,-0.49146917
0.65598416,-12.07230529,-0.087061198,0.961344627,0.997776084,0.206940924
0.660809894,-1.452794318,-0.961268035,-0.528328281,0.324581516,-0.281991731
0.665635628,-4.74773209,0.961766115,-0.031995672,-0.003200556,-0.355966441
0.670461361,7.829186845,-1.211119529,-1.973526112,-0.3835072,-0.625931771
0.675287095,-11.31803018,-0.104539182,1.209906909,1.280785458,-0.165219108
0.680112829,-7.849720208,-1.019156575,-0.127267512,-0.091288088,0.605059996
0.684938563,13.11033285,0.082688837,-1.452548587,-0.094572345,-2.316223541
0.689764297,0.28827534,-1.361045006,-2.079378049,0.203397502,0.979653
0.694590031,-15.90094479,0.938673782,-0.869677683,1.320887167,2.656082158
0.699415764,-7.392827931,-0.290237227,-0.171115851,0.293533992,0.483238268
0.998611262,2.900458234,0.195354745,-0.674454627,-0.854205227,-0.767448124
1.003436996,-9.607613248,-0.330777775,1.245133073,0.740653489,-0.158942953
1.008262729,-4.721874018,1.130085744,-0.780100003,-0.371861914,0.710149197
1.013088463,2.446226882,0.643459401,-0.709308493,0.277165055,-0.699941199
1.017914197,-17.55413443,-0.526832328,-0.003586328,0.957099548,2.651182726
1.022739931,2.076242142,-0.965051468,-0.581851405,0.224657405,-0.541807583
1.027565665,-3.030034869,0.541306356,-0.271939807,1.321177069,-0.046126058
1.032391399,-3.524785057,0.375892514,0.51562532,-1.092456621,-0.665050194
1.037217132,-2.033806922,0.080466408,-0.271484442,-0.767264535,-0.146888937
1.070997269,2.76330936,0.73014196,-0.374136647,1.640446719,-1.058529444
1.075823003,3.583787862,-0.533674068,-1.955558851,0.098187718,0.513150669
1.080648737,-3.998355525,-0.663890057,0.410848869,0.365045894,-0.309266734
1.085474471,-13.59024976,0.889222374,2.629282232,1.646979036,-0.817196587
1.090300205,-16.13379262,0.675849603,0.938080449,0.069657177,1.387841218
1.133731809,-12.71818544,0.080837661,2.149364122,-0.59704095,-0.337831934
1.138557543,2.055740186,-0.037022936,0.666660403,0.801426663,-1.764405796
1.143383277,8.538258407,-0.223183235,-2.007828847,-0.47151727,-0.363427626
1.148209011,-4.328619071,-1.867379676,0.682199488,-1.84993141,-0.262846262
1.153034744,11.19777188,-0.699607066,-2.139837796,-1.881079343,-0.665492612
1.157860478,8.109979809,0.223211591,-1.131538798,0.036753132,-1.185702457
1.162686212,-6.57612117,0.578527776,-0.062926585,0.304667618,0.588704222
1.206117817,-6.049219045,-1.700612181,0.113258365,-0.905536212,0.657340378
1.21094355,-4.13700944,-0.036330843,0.980896067,-1.735183613,-0.757444933
1.215769284,-9.983386332,0.49314432,1.620525355,1.388064241,-0.344773353
1.220595018,5.120630251,1.340191424,0.228573274,-0.211352244,-2.006537552
1.225420752,-15.07489598,-1.129487194,1.697116817,-0.018773326,0.803082251
1.230246486,-16.89536523,-0.085637865,1.150959377,0.672363687,1.559578624
1.23507222,5.611172872,0.921222453,-0.256223286,-0.257975846,-1.559412194
0.553860328,-6.653609502,0.678897018,0.03918933,0.13126715,-0.11533464
0.558686062,-7.946209585,0.968180582,0.19045172,-0.858344361,-0.029866334
0.563511796,-10.1619146,-2.13597673,0.635481697,-1.493365044,0.365650481
0.56833753,-6.413597724,-0.880748527,-0.279472528,-0.308327454,0.364850425
0.573163264,-4.871239996,0.050025443,-1.351710034,0.868268657,0.988908194
0.577988997,-15.60036892,0.794164965,1.88262188,2.12414486,-0.191725964
0.582814731,11.31164169,1.335266621,-2.291700501,-0.19236042,-1.382597739
0.587640465,-5.363344663,-2.63426222,0.197485887,-1.704050414,-0.051342366
0.592466199,15.29109687,-1.761847915,-2.601911346,-0.385942496,-1.456747714
0.597291933,-7.106293391,-1.926534503,0.779691417,-0.082122951,-0.380748794
0.602117667,1.449026017,0.605104163,-0.334286418,-0.921522914,-1.257102059
0.6069434,1.475029593,0.311898465,-0.950478383,1.170073249,-0.643519271
0.611769134,-1.689391655,1.107393292,-1.540927099,-1.670770481,0.494451818
0.616594868,3.17639138,-0.660930611,-1.186231404,0.673855913,-0.606905352
0.621420602,-17.16785435,0.798274219,1.049040859,-1.63982598,1.023256057
0.626246336,-12.59629812,-2.098693308,0.430800228,-1.541712213,1.101858362
0.631072069,-6.263950724,-1.03048903,0.486898534,0.060368301,-0.336534178
0.635897803,2.91176278,-1.662360093,-1.609328873,-0.46973602,0.01852424
0.640723537,-6.330024138,0.200734387,-0.09116203,-1.055846117,0.113778035
0.645549271,-9.22452516,0.878166424,0.169573244,1.707845263,0.308207056
0.650375005,-12.83440762,-0.39962448,0.07569825,-1.089498462,1.303965012
0.655200739,-5.664741689,-0.037466083,-1.297347458,-1.023089028,1.210237317
0.660026472,-4.36199339,0.41254016,-1.611568349,-0.190580965,1.202438893
0.664852206,-6.43029751,-0.566867738,0.274645933,1.067210878,-0.131713964
0.66967794,-3.137062084,-1.192583092,-0.707834551,0.412262129,0.280018499
0.674503674,1.90875804,2.036843598,-0.72659012,0.246080169,-1.080585135
0.679329408,-21.50416105,1.482273647,1.423845862,-1.480674453,1.474389429
0.973699171,7.514932634,0.481379118,-2.53356475,0.761635799,0.093225221
0.978524905,-31.66890585,-0.15677873,2.090798196,1.012070501,3.284882491
0.983350639,-6.558059385,1.397549699,-0.096453043,0.099792639,0.354021675
0.988176373,-3.037805236,-1.206106716,0.520617596,-0.126682832,-0.605259218
0.993002107,7.243211777,-0.831137672,-1.368551648,0.101436942,-0.803678234
0.997827841,-10.11991462,0.766838705,0.06176825,-0.143025154,0.9902243
1.002653574,-7.917973375,0.19406753,0.405713056,0.466041572,0.292247193
1.007479308,-3.979771819,-0.099232985,-0.182541034,-0.104941527,0.149417323
1.012305042,-1.198122486,-0.233872483,-0.116825942,2.079941993,-0.463603592
1.017130776,8.326843096,0.245158167,-1.209735261,1.847895439,-1.301952058
1.02195651,-7.233410086,-0.147685257,-0.513433141,-0.556952964,1.135005038
1.026782244,-14.1947825,-1.012967385,0.470622803,1.36117191,1.616601528
1.055736647,-22.46632164,0.952665328,1.145139376,1.119517705,2.357159052
1.06056238,6.211447933,1.049801153,-0.34932846,0.394829896,-1.769261877
1.065388114,-9.475983392,-1.251563036,-0.069311358,0.070651497,1.311476842
1.070213848,-3.994526276,0.266788172,-0.594152718,-0.867871499,0.584695007
1.118471186,-2.994795167,1.636334563,-0.336912188,-0.784143647,0.015984951
1.12329692,-4.835342583,-0.771731672,-0.155002141,-0.461103332,0.497312334
1.128122654,-1.424117991,-0.080554813,-0.670464526,-0.479383385,0.256331005
